source_image_id,annotation_id,split,class,canonical_geometry_type,canonical_area_px,reconstructed_area_px,connected_components,component_rings,joined,hole_count,hole_pixels,thinness,adapter_point_count,mask_iou,dice,control_iou,merged_iou,join_loss,serialization_loss,absolute_area_error_px,relative_area_error,signed_relative_area_error,fp_pixels,fn_pixels,bbox_max_delta_px,reason_flags
MvvtCo7VlWi4U7eiAk9x,652,train,helmet_on_head,CANONICAL_RLE,3132,3136,1,1,0,0,0,3.787515,99,0.964274522,0.981812380,1.000000000,1.000000000,0.000000000,0.035725478,4,0.001277139,0.001277139,59,55,1.000,SERIALIZATION_ONLY
MvvtCo7VlWi4U7eiAk9x,653,train,helmet_on_head,CANONICAL_RLE,10054,10078,1,1,0,0,0,4.255288,174,0.976438249,0.988078681,1.000000000,1.000000000,0.000000000,0.023561751,24,0.002387110,0.002387110,132,108,1.000,SERIALIZATION_ONLY
MvvtCo7VlWi4U7eiAk9x,654,train,helmet_on_head,CANONICAL_RLE,5472,5469,1,1,0,0,0,4.168418,121,0.972773170,0.986198702,1.000000000,1.000000000,0.000000000,0.027226830,3,0.000548246,-0.000548246,74,77,1.000,SERIALIZATION_ONLY
MvvtCo7VlWi4U7eiAk9x,655,train,person,CANONICAL_RLE,132695,135327,1,1,0,2,2543,6.033498,865,0.973361802,0.986501108,0.981196114,0.981196114,0.000000000,0.007834311,2632,0.019834960,0.019834960,3125,493,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
MvvtCo7VlWi4U7eiAk9x,656,train,person,CANONICAL_RLE,62226,62414,1,1,0,1,69,7.467913,708,0.985946687,0.992923620,0.998892367,0.998892367,0.000000000,0.012945680,188,0.003021245,0.003021245,535,347,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
MvvtCo7VlWi4U7eiAk9x,657,train,person,CANONICAL_RLE,56980,57048,1,1,0,0,0,5.813046,564,0.988976103,0.994457502,1.000000000,1.000000000,0.000000000,0.011023897,68,0.001193401,0.001193401,350,282,1.000,SERIALIZATION_ONLY
NCdN7Jz3Eoh0ICakh5Cx,658,train,person,CANONICAL_POLYGON,352998,354281,1,1,0,0,0,5.259589,73,0.996102503,0.998047447,0.995359923,0.995359923,0.000000000,-0.000742580,1283,0.003634581,0.003634581,1332,49,1.000,RASTER_BOUNDARY_DIFFERENCE
NCdN7Jz3Eoh0ICakh5Cx,659,train,vest_on_body,CANONICAL_POLYGON,164604,165385,1,1,0,0,0,5.067592,67,0.995000242,0.997493856,0.993490613,0.993490613,0.000000000,-0.001509629,781,0.004744721,0.004744721,804,23,1.000,RASTER_BOUNDARY_DIFFERENCE
NL3zUnIqUyNKhcch1hNK,660,train,person,CANONICAL_POLYGON,308134,309346,1,1,0,0,0,4.907692,80,0.995585331,0.997787783,0.995282013,0.995282013,0.000000000,-0.000303319,1212,0.003933354,0.003933354,1289,77,1.000,RASTER_BOUNDARY_DIFFERENCE
NL3zUnIqUyNKhcch1hNK,661,train,helmet_on_head,CANONICAL_POLYGON,26718,27217,1,1,0,0,0,5.088074,35,0.981229108,0.990525633,0.983442732,0.983442732,0.000000000,0.002213624,499,0.018676548,0.018676548,505,6,1.000,RASTER_BOUNDARY_DIFFERENCE
NL3zUnIqUyNKhcch1hNK,662,train,vest_on_body,CANONICAL_POLYGON,194041,194628,1,1,0,0,0,4.195667,46,0.996655707,0.998325053,0.994706172,0.994706172,0.000000000,-0.001949535,587,0.003025134,0.003025134,619,32,1.000,RASTER_BOUNDARY_DIFFERENCE
Npv1zPbAHshMBBa1mbY4,667,train,helmet_loose,CANONICAL_POLYGON,340699,341700,1,1,0,0,0,3.924804,61,0.996778347,0.998386574,0.996544460,0.996544460,0.000000000,-0.000233887,1001,0.002938077,0.002938077,1051,50,1.000,RASTER_BOUNDARY_DIFFERENCE
OQJwjQoYsf1KUgr9G0V8,668,train,person,CANONICAL_POLYGON,10218,10395,1,1,0,0,0,5.995730,32,0.977645591,0.988696454,0.971044861,0.971044861,0.000000000,-0.006600730,177,0.017322372,0.017322372,205,28,1.000,RASTER_BOUNDARY_DIFFERENCE
OQJwjQoYsf1KUgr9G0V8,669,train,person,CANONICAL_POLYGON,14908,15166,1,1,0,0,0,6.546111,35,0.978162205,0.988960564,0.971968113,0.971968113,0.000000000,-0.006194092,258,0.017306144,0.017306144,295,37,1.000,RASTER_BOUNDARY_DIFFERENCE
OQJwjQoYsf1KUgr9G0V8,670,train,helmet_on_head,CANONICAL_POLYGON,1119,1178,1,1,0,0,0,4.072331,8,0.943316413,0.970831519,0.940134907,0.940134907,0.000000000,-0.003181506,59,0.052725648,0.052725648,63,4,1.000,RASTER_BOUNDARY_DIFFERENCE
OQJwjQoYsf1KUgr9G0V8,671,train,person,CANONICAL_POLYGON,10197,10363,1,1,0,0,0,5.087604,27,0.981877771,0.990856031,0.975294456,0.975294456,0.000000000,-0.006583316,166,0.016279298,0.016279298,177,11,1.000,RASTER_BOUNDARY_DIFFERENCE
OQJwjQoYsf1KUgr9G0V8,672,train,helmet_on_head,CANONICAL_POLYGON,695,738,1,1,0,0,0,3.689086,8,0.936486486,0.967201675,0.921017403,0.921017403,0.000000000,-0.015469084,43,0.061870504,0.061870504,45,2,1.000,RASTER_BOUNDARY_DIFFERENCE|SMALL_MASK_SENSITIVITY
OQJwjQoYsf1KUgr9G0V8,673,train,helmet_on_head,CANONICAL_POLYGON,175,196,1,1,0,0,0,3.772047,5,0.892857143,0.943396226,0.857142857,0.857142857,0.000000000,-0.035714286,21,0.120000000,0.120000000,21,0,1.000,RASTER_BOUNDARY_DIFFERENCE|SMALL_MASK_SENSITIVITY
OQJwjQoYsf1KUgr9G0V8,674,train,vest_on_body,CANONICAL_RLE,3989,4015,1,1,0,0,0,6.028244,146,0.961283999,0.980259870,1.000000000,1.000000000,0.000000000,0.038716001,26,0.006517924,0.006517924,92,66,0.000,SERIALIZATION_ONLY
OQJwjQoYsf1KUgr9G0V8,675,train,vest_on_body,CANONICAL_RLE,3523,3492,1,1,0,0,0,4.809719,124,0.957856545,0.978474697,1.000000000,1.000000000,0.000000000,0.042143455,31,0.008799319,-0.008799319,60,91,1.000,SERIALIZATION_ONLY
OQJwjQoYsf1KUgr9G0V8,676,train,vest_on_body,CANONICAL_RLE,565,600,1,1,0,0,0,3.921509,27,0.932006633,0.964806867,1.000000000,1.000000000,0.000000000,0.067993367,35,0.061946903,0.061946903,38,3,1.000,SERIALIZATION_ONLY|SMALL_MASK_SENSITIVITY
OQJwjQoYsf1KUgr9G0V8,677,train,helmet_on_head,CANONICAL_POLYGON,44,63,1,1,0,0,0,3.426363,7,0.698412698,0.822429907,0.733333333,0.733333333,0.000000000,0.034920635,19,0.431818182,0.431818182,19,0,1.000,RASTER_BOUNDARY_DIFFERENCE|SMALL_MASK_SENSITIVITY
OQJwjQoYsf1KUgr9G0V8,678,train,helmet_on_head,SYNTHETIC_RECTANGLE,48,63,1,1,0,0,0,3.464102,4,0.761904762,0.864864865,0.761904762,0.761904762,0.000000000,0.000000000,15,0.312500000,0.312500000,15,0,1.000,RASTER_BOUNDARY_DIFFERENCE|SMALL_MASK_SENSITIVITY
OQJwjQoYsf1KUgr9G0V8,679,train,vest_on_body,SYNTHETIC_RECTANGLE,210,224,1,1,0,0,0,3.726354,4,0.937500000,0.967741935,0.937500000,0.937500000,0.000000000,0.000000000,14,0.066666667,0.066666667,14,0,1.000,RASTER_BOUNDARY_DIFFERENCE|SMALL_MASK_SENSITIVITY
OQJwjQoYsf1KUgr9G0V8,680,train,person,CANONICAL_POLYGON,2174,2275,1,1,0,0,0,4.351514,11,0.954745167,0.976848730,0.950087566,0.950087566,0.000000000,-0.004657601,101,0.046458142,0.046458142,102,1,1.000,RASTER_BOUNDARY_DIFFERENCE
OgbeepjjlVIRghzAMurI,681,train,person,CANONICAL_POLYGON,17011,17312,1,1,0,0,0,5.815413,41,0.981125541,0.990472861,0.976017943,0.976017943,0.000000000,-0.005107598,301,0.017694433,0.017694433,314,13,1.000,RASTER_BOUNDARY_DIFFERENCE
OgbeepjjlVIRghzAMurI,682,train,helmet_on_head,CANONICAL_POLYGON,1079,1112,1,1,0,0,0,3.787929,9,0.966786355,0.983112734,0.944736842,0.944736842,0.000000000,-0.022049513,33,0.030583874,0.030583874,35,2,1.000,RASTER_BOUNDARY_DIFFERENCE
OgbeepjjlVIRghzAMurI,683,train,vest_on_body,CANONICAL_POLYGON,1608,1715,1,1,0,0,0,6.310159,15,0.931976744,0.964790852,0.928157590,0.928157590,0.000000000,-0.003819154,107,0.066542289,0.066542289,112,5,2.000,RASTER_BOUNDARY_DIFFERENCE
Onxr5fVm9Rf4SRgJSUwU,684,train,person,CANONICAL_POLYGON,308962,310752,1,1,0,0,0,5.659894,92,0.993989530,0.996985706,0.994669750,0.994669750,0.000000000,0.000680220,1790,0.005793593,0.005793593,1829,39,1.000,RASTER_BOUNDARY_DIFFERENCE
OugGxvkSv1brFNywY26P,685,train,helmet_loose,CANONICAL_POLYGON,60984,61303,1,1,0,0,0,4.046959,29,0.994015686,0.996998863,0.990534738,0.990534738,0.000000000,-0.003480948,319,0.005230880,0.005230880,343,24,1.000,RASTER_BOUNDARY_DIFFERENCE
P7zAHwjb68yXM9zLAlb1,690,train,person,CANONICAL_POLYGON,40373,41069,1,1,0,0,0,5.760469,46,0.982956344,0.991404926,0.985803992,0.985803992,0.000000000,0.002847649,696,0.017239244,0.017239244,698,2,1.000,RASTER_BOUNDARY_DIFFERENCE
P9Jz8sNsaNTHaD6dqhKc,691,train,vest_on_body,CANONICAL_RLE,9051,9073,2,2,1,0,0,8.915130,297,0.953227719,0.976053851,1.000000000,0.999006623,0.000993377,0.045778904,22,0.002430671,0.002430671,228,206,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
P9Jz8sNsaNTHaD6dqhKc,692,train,vest_on_body,CANONICAL_RLE,29192,29185,1,1,0,0,0,4.863637,311,0.987505107,0.993713277,1.000000000,1.000000000,0.000000000,0.012494893,7,0.000239792,-0.000239792,180,187,0.000,SERIALIZATION_ONLY
P9Jz8sNsaNTHaD6dqhKc,693,train,vest_on_body,CANONICAL_RLE,19157,19465,1,1,0,1,253,4.547127,213,0.971314822,0.985448708,0.986965482,0.986965482,0.000000000,0.015650659,308,0.016077674,0.016077674,435,127,1.000,RASTER_BOUNDARY_DIFFERENCE|HOLE_FILL_APPROXIMATION
P9Jz8sNsaNTHaD6dqhKc,694,train,vest_on_body,CANONICAL_RLE,11380,11375,2,2,1,0,0,6.802664,243,0.964008286,0.981674357,1.000000000,0.998245614,0.001754386,0.034237328,5,0.000439367,-0.000439367,206,211,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
P9Jz8sNsaNTHaD6dqhKc,695,train,person,CANONICAL_RLE,53222,53311,1,1,0,0,0,6.793705,578,0.986592325,0.993250918,1.000000000,1.000000000,0.000000000,0.013407675,89,0.001672241,0.001672241,404,315,1.000,SERIALIZATION_ONLY
P9Jz8sNsaNTHaD6dqhKc,696,train,person,CANONICAL_RLE,28479,28621,2,2,1,0,0,7.468754,456,0.978448425,0.989106830,1.000000000,0.999263158,0.000736842,0.020814733,142,0.004986130,0.004986130,382,240,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
P9Jz8sNsaNTHaD6dqhKc,697,train,person,CANONICAL_RLE,33542,33657,1,1,0,0,0,6.472765,408,0.982973324,0.991413563,1.000000000,1.000000000,0.000000000,0.017026676,115,0.003428537,0.003428537,346,231,1.000,SERIALIZATION_ONLY
P9Jz8sNsaNTHaD6dqhKc,698,train,person,CANONICAL_RLE,41298,41335,1,1,0,0,0,7.143535,525,0.982985769,0.991419893,1.000000000,1.000000000,0.000000000,0.017014231,37,0.000895927,0.000895927,373,336,1.000,SERIALIZATION_ONLY
P9Jz8sNsaNTHaD6dqhKc,699,train,helmet_on_head,CANONICAL_RLE,2434,2434,1,1,0,0,0,4.285722,90,0.962903226,0.981101068,1.000000000,1.000000000,0.000000000,0.037096774,0,0.000000000,0.000000000,46,46,1.000,SERIALIZATION_ONLY
P9Jz8sNsaNTHaD6dqhKc,700,train,helmet_on_head,CANONICAL_RLE,2415,2445,1,1,0,0,0,4.506884,87,0.958098308,0.978600823,1.000000000,1.000000000,0.000000000,0.041901692,30,0.012422360,0.012422360,67,37,1.000,SERIALIZATION_ONLY
P9Jz8sNsaNTHaD6dqhKc,701,train,helmet_on_head,CANONICAL_POLYGON,1249,1322,1,1,0,0,0,4.377630,8,0.943310658,0.970828471,0.932981928,0.932981928,0.000000000,-0.010328730,73,0.058446757,0.058446757,74,1,1.000,RASTER_BOUNDARY_DIFFERENCE
P9Jz8sNsaNTHaD6dqhKc,702,train,helmet_on_head,CANONICAL_POLYGON,1283,1328,1,1,0,0,0,4.011315,7,0.949962659,0.974339334,0.941568047,0.941568047,0.000000000,-0.008394611,45,0.035074045,0.035074045,56,11,1.000,RASTER_BOUNDARY_DIFFERENCE
PIo6f9EGJ9nINHXHAGy7,703,train,person,CANONICAL_POLYGON,621597,623662,1,1,0,0,0,5.458561,126,0.996378409,0.998185920,0.996108881,0.996108881,0.000000000,-0.000269528,2065,0.003322088,0.003322088,2162,97,1.000,RASTER_BOUNDARY_DIFFERENCE
PIo6f9EGJ9nINHXHAGy7,704,train,vest_on_body,CANONICAL_POLYGON,296002,297288,1,1,0,0,0,5.541419,117,0.995117210,0.997552630,0.994272673,0.994272673,0.000000000,-0.000844537,1286,0.004344565,0.004344565,1369,83,0.000,RASTER_BOUNDARY_DIFFERENCE
PIo6f9EGJ9nINHXHAGy7,705,train,helmet_loose,CANONICAL_POLYGON,26394,26641,1,1,0,0,0,4.070549,20,0.988489370,0.994211370,0.986408567,0.986408567,0.000000000,-0.002080804,247,0.009358187,0.009358187,277,30,1.000,RASTER_BOUNDARY_DIFFERENCE
PTpMxjS814v4U28HlRcf,706,train,person,CANONICAL_POLYGON,122070,122579,1,1,0,0,0,4.557492,53,0.995098879,0.997543419,0.992415241,0.992415241,0.000000000,-0.002683638,509,0.004169739,0.004169739,555,46,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,707,train,helmet_loose,CANONICAL_POLYGON,54226,54567,1,1,0,0,0,3.809549,33,0.992764773,0.996369252,0.991182658,0.991182658,0.000000000,-0.001582115,341,0.006288496,0.006288496,368,27,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,708,train,helmet_loose,CANONICAL_POLYGON,53057,53427,1,1,0,0,0,3.781389,21,0.992291573,0.996130874,0.991156399,0.991156399,0.000000000,-0.001135174,370,0.006973632,0.006973632,391,21,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,709,train,helmet_loose,CANONICAL_POLYGON,34582,34737,1,1,0,0,0,3.920514,25,0.994217491,0.997100362,0.989315995,0.989315995,0.000000000,-0.004901497,155,0.004482101,0.004482101,178,23,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,710,train,helmet_loose,CANONICAL_POLYGON,51849,52277,1,1,0,0,0,3.905926,33,0.991622356,0.995793558,0.991295198,0.991295198,0.000000000,-0.000327158,428,0.008254740,0.008254740,433,5,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,711,train,helmet_loose,CANONICAL_POLYGON,35858,36328,1,1,0,0,0,4.254257,27,0.986843554,0.993378217,0.988273921,0.988273921,0.000000000,0.001430367,470,0.013107256,0.013107256,474,4,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,712,train,helmet_loose,CANONICAL_POLYGON,39825,40149,1,1,0,0,0,3.870593,18,0.991235714,0.995598570,0.989849484,0.989849484,0.000000000,-0.001386231,324,0.008135593,0.008135593,338,14,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,713,train,helmet_loose,CANONICAL_POLYGON,66110,66568,1,1,0,0,0,3.768495,33,0.992730659,0.996352070,0.992414228,0.992414228,0.000000000,-0.000316431,458,0.006927848,0.006927848,471,13,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,714,train,helmet_loose,CANONICAL_POLYGON,40945,41370,1,1,0,0,0,3.876798,26,0.989390241,0.994666829,0.990171871,0.990171871,0.000000000,0.000781630,425,0.010379778,0.010379778,432,7,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,715,train,helmet_loose,CANONICAL_POLYGON,22009,22327,1,1,0,0,0,4.994300,40,0.983891176,0.991880188,0.981194443,0.981194443,0.000000000,-0.002696733,318,0.014448635,0.014448635,339,21,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,716,train,helmet_loose,CANONICAL_POLYGON,18567,18944,1,1,0,0,0,4.589632,26,0.979576759,0.989683026,0.981720886,0.981720886,0.000000000,0.002144127,377,0.020304842,0.020304842,382,5,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,717,train,helmet_loose,CANONICAL_POLYGON,11654,11909,1,1,0,0,0,4.737640,24,0.977591272,0.988668675,0.974572004,0.974572004,0.000000000,-0.003019267,255,0.021880899,0.021880899,261,6,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,718,train,helmet_loose,CANONICAL_POLYGON,13305,13600,1,1,0,0,0,4.901094,36,0.977581771,0.988663817,0.975857500,0.975857500,0.000000000,-0.001724271,295,0.022172116,0.022172116,300,5,4.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,719,train,helmet_loose,CANONICAL_POLYGON,17361,17521,1,1,0,0,0,4.947378,30,0.988144771,0.994037039,0.979539931,0.979539931,0.000000000,-0.008604840,160,0.009216059,0.009216059,184,24,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,720,train,helmet_loose,CANONICAL_POLYGON,16596,16823,1,1,0,0,0,4.674203,19,0.985326442,0.992608995,0.979692126,0.979692126,0.000000000,-0.005634317,227,0.013677995,0.013677995,237,10,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,721,train,helmet_loose,CANONICAL_POLYGON,17970,18277,1,1,0,0,0,5.279070,20,0.981793330,0.990813033,0.978392536,0.978392536,0.000000000,-0.003400794,307,0.017084029,0.017084029,320,13,1.000,RASTER_BOUNDARY_DIFFERENCE
PqhswFNoQbq1qKOEBp5u,722,train,helmet_loose,CANONICAL_POLYGON,20173,20366,1,1,0,0,0,5.212793,22,0.987011077,0.993463085,0.982404835,0.982404835,0.000000000,-0.004606242,193,0.009567243,0.009567243,229,36,0.000,RASTER_BOUNDARY_DIFFERENCE
Pto3IbY2BV6RjJJsxw4T,723,train,helmet_loose,CANONICAL_RLE,236121,236114,1,1,0,0,0,5.162793,1004,0.994901171,0.997444069,1.000000000,1.000000000,0.000000000,0.005098829,7,0.000029646,-0.000029646,600,607,1.000,SERIALIZATION_ONLY
QUQENHzkWEHi5igbSpA1,724,train,person,CANONICAL_POLYGON,777662,780119,1,1,0,0,0,4.875078,104,0.996543367,0.998268691,0.996997652,0.996997652,0.000000000,0.000454285,2457,0.003159470,0.003159470,2577,120,1.000,RASTER_BOUNDARY_DIFFERENCE
QUQENHzkWEHi5igbSpA1,725,train,helmet_on_head,CANONICAL_POLYGON,98696,99348,1,1,0,0,0,4.719409,55,0.993156337,0.996566420,0.991852746,0.991852746,0.000000000,-0.001303592,652,0.006606144,0.006606144,666,14,1.000,RASTER_BOUNDARY_DIFFERENCE
QVvTSJRWlcfwVnFYCOJ9,726,train,person,CANONICAL_POLYGON,251456,252735,1,1,0,0,0,6.122527,92,0.994505321,0.997245092,0.993421781,0.993421781,0.000000000,-0.001083540,1279,0.005086377,0.005086377,1334,55,1.000,RASTER_BOUNDARY_DIFFERENCE
QVvTSJRWlcfwVnFYCOJ9,727,train,vest_on_body,CANONICAL_RLE,85511,85968,6,6,1,0,0,9.318597,1084,0.980447185,0.990127071,1.000000000,0.995714901,0.004285099,0.015267716,457,0.005344342,0.005344342,1075,618,1.000,MULTI_COMPONENT_APPROXIMATION|COMPONENT_JOIN_APPROXIMATION
QiKJqc8mjFL8EnIf105y,730,train,person,CANONICAL_POLYGON,201062,202197,1,1,0,0,0,5.135349,68,0.994061217,0.997021765,0.993324895,0.993324895,0.000000000,-0.000736323,1135,0.005645025,0.005645025,1168,33,1.000,RASTER_BOUNDARY_DIFFERENCE
RGHYIrvH4ypjKeh0X9jI,734,train,vest_on_body,CANONICAL_RLE,14764,14758,1,1,0,0,0,4.801738,174,0.980279045,0.990041325,1.000000000,1.000000000,0.000000000,0.019720955,6,0.000406394,-0.000406394,144,150,1.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,735,train,person,CANONICAL_RLE,83165,83303,1,1,0,0,0,6.936933,704,0.988722433,0.994329240,1.000000000,1.000000000,0.000000000,0.011277567,138,0.001659352,0.001659352,541,403,1.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,736,train,person,CANONICAL_RLE,135829,135985,1,1,0,0,0,8.732784,1277,0.988834419,0.994385867,1.000000000,1.000000000,0.000000000,0.011165581,156,0.001148503,0.001148503,841,685,0.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,737,train,person,CANONICAL_RLE,3932,3963,1,1,0,0,0,6.942953,171,0.960029791,0.979607346,1.000000000,1.000000000,0.000000000,0.039970209,31,0.007884028,0.007884028,96,65,0.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,738,train,person,CANONICAL_RLE,4765,4694,1,1,0,0,0,5.594267,122,0.953128226,0.976001692,1.000000000,1.000000000,0.000000000,0.046871774,71,0.014900315,-0.014900315,78,149,1.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,739,train,person,CANONICAL_RLE,44182,44215,1,1,0,0,0,5.135001,387,0.989041897,0.994490763,1.000000000,1.000000000,0.000000000,0.010958103,33,0.000746911,0.000746911,260,227,1.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,740,train,person,CANONICAL_RLE,19680,19637,1,1,0,0,0,6.243378,378,0.976622593,0.988173055,1.000000000,1.000000000,0.000000000,0.023377407,43,0.002184959,-0.002184959,211,254,1.000,SERIALIZATION_ONLY
RGHYIrvH4ypjKeh0X9jI,741,train,person,CANONICAL_RLE,39380,39482,1,1,0,0,0,6.089705,404,0.988301440,0.994116304,1.000000000,1.000000000,0.000000000,0.011698560,102,0.002590147,0.002590147,283,181,1.000,SERIALIZATION_ONLY
RL2s7RdAmeNec6fLrJez,747,train,helmet_loose,CANONICAL_POLYGON,44273,44579,1,1,0,0,0,3.841035,25,0.992778164,0.996375996,0.990413690,0.990413690,0.000000000,-0.002364474,306,0.006911662,0.006911662,314,8,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,748,train,helmet_loose,CANONICAL_POLYGON,39533,39943,1,1,0,0,0,3.825606,23,0.988988438,0.994463737,0.989725856,0.989725856,0.000000000,0.000737418,410,0.010371082,0.010371082,425,15,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,749,train,helmet_loose,CANONICAL_POLYGON,42887,43178,1,1,0,0,0,3.775604,27,0.992060920,0.996014640,0.990361501,0.990361501,0.000000000,-0.001699419,291,0.006785273,0.006785273,317,26,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,750,train,helmet_loose,CANONICAL_POLYGON,36770,37167,1,1,0,0,0,3.807756,24,0.988729894,0.994333013,0.989576600,0.989576600,0.000000000,0.000846706,397,0.010796845,0.010796845,408,11,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,751,train,helmet_loose,CANONICAL_POLYGON,39839,40249,1,1,0,0,0,3.803002,24,0.989566254,0.994755769,0.989949749,0.989949749,0.000000000,0.000383494,410,0.010291423,0.010291423,415,5,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,752,train,helmet_loose,CANONICAL_POLYGON,43021,43545,1,1,0,0,0,3.855616,25,0.987646951,0.993785089,0.990164463,0.990164463,0.000000000,0.002517512,524,0.012180098,0.012180098,531,7,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,753,train,helmet_loose,CANONICAL_POLYGON,40323,40463,1,1,0,0,0,3.836036,24,0.995948116,0.997969945,0.989805193,0.989805193,0.000000000,-0.006142923,140,0.003471964,0.003471964,152,12,0.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,754,train,helmet_loose,CANONICAL_POLYGON,34937,35197,1,1,0,0,0,3.820990,21,0.991707608,0.995836541,0.989511580,0.989511580,0.000000000,-0.002196028,260,0.007441967,0.007441967,276,16,1.000,RASTER_BOUNDARY_DIFFERENCE
RL2s7RdAmeNec6fLrJez,755,train,helmet_loose,CANONICAL_POLYGON,38755,39048,1,1,0,0,0,3.806045,24,0.991731306,0.995848489,0.990233426,0.990233426,0.000000000,-0.001497880,293,0.007560315,0.007560315,308,15,1.000,RASTER_BOUNDARY_DIFFERENCE
RdJdZdkvlh1EvYQcyy98,761,train,vest_on_body,CANONICAL_POLYGON,284662,286016,1,1,0,0,0,4.812742,73,0.994875416,0.997431126,0.994558565,0.994558565,0.000000000,-0.000316851,1354,0.004756518,0.004756518,1410,56,1.000,RASTER_BOUNDARY_DIFFERENCE
RdJdZdkvlh1EvYQcyy98,762,train,person,CANONICAL_POLYGON,658777,661594,1,1,0,0,0,6.649700,170,0.995497790,0.997743816,0.995450883,0.995450883,0.000000000,-0.000046907,2817,0.004276106,0.004276106,2898,81,1.000,RASTER_BOUNDARY_DIFFERENCE
RpNbe3NA9Ewqpz10Tid7,763,train,person,CANONICAL_POLYGON,81268,82418,1,1,0,0,0,7.030866,81,0.985300004,0.992595579,0.987921177,0.987921177,0.000000000,0.002621174,1150,0.014150711,0.014150711,1181,31,1.000,RASTER_BOUNDARY_DIFFERENCE
RpNbe3NA9Ewqpz10Tid7,764,train,person,CANONICAL_POLYGON,78644,79380,1,1,0,0,0,6.136909,67,0.990326969,0.995139979,0.988512255,0.988512255,0.000000000,-0.001814713,736,0.009358629,0.009358629,752,16,1.000,RASTER_BOUNDARY_DIFFERENCE
RpNbe3NA9Ewqpz10Tid7,765,train,vest_on_body,CANONICAL_POLYGON,28015,28447,1,1,0,0,0,5.827679,40,0.982444437,0.991144487,0.981329403,0.981329403,0.000000000,-0.001115034,432,0.015420311,0.015420311,466,34,1.000,RASTER_BOUNDARY_DIFFERENCE
RpNbe3NA9Ewqpz10Tid7,766,train,vest_on_body,CANONICAL_POLYGON,34682,35219,1,1,0,0,0,4.646753,29,0.984583499,0.992231871,0.987064421,0.987064421,0.000000000,0.002480923,537,0.015483536,0.015483536,540,3,1.000,RASTER_BOUNDARY_DIFFERENCE
RpNbe3NA9Ewqpz10Tid7,767,train,helmet_on_head,CANONICAL_POLYGON,10486,10545,1,1,0,0,0,3.883225,16,0.988935124,0.994436784,0.979674035,0.979674035,0.000000000,-0.009261089,59,0.005626550,0.005626550,88,29,1.000,RASTER_BOUNDARY_DIFFERENCE
SAxTZz7s67P7PHgPiVQD,771,train,person,CANONICAL_RLE,9658,9635,1,1,0,0,0,5.042015,175,0.977754997,0.988752397,1.000000000,1.000000000,0.000000000,0.022245003,23,0.002381445,-0.002381445,97,120,1.000,SERIALIZATION_ONLY
